,7.843137254901961,8.627450980392156,22.313725490196074,30.52941176470589,35.66666666666666,41.86274509803921,56.176470588235304,51.09803921568627,51.274509803921575,44.0,60.70588235294116,47.23529411764707,49.862745098039255,40.09803921568627,56.235294117647015,46.90196078431376,35.823529411764696,26.29411764705884,23.411764705882376,13.803921568627402,8.25490196078431,13.882352941176464,13.39215686274514,5.235294117647072,9.431372549019613,3.0,0.8235294117647527,1.8823529411765776,3.078431372549062,0.0,0.0,1.5294117647058556,0.0,4.313725490196134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,8.431372549019606,8.43137254901961,20.333333333333332,32.215686274509814,37.50980392156863,44.23529411764706,43.274509803921575,45.56862745098039,51.92156862745097,54.39215686274508,42.176470588235304,45.58823529411765,46.980392156862735,35.43137254901964,32.31372549019608,29.627450980392155,33.019607843137294,16.137254901960773,10.941176470588232,17.96078431372547,6.254901960784309,7.372549019607845,4.235294117647072,3.960784313725526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,8.862745098039214,8.098039215686274,22.431372549019606,32.627450980392155,36.29411764705881,39.0392156862745,43.15686274509805,38.529411764705884,44.9607843137255,50.86274509803923,45.23529411764707,52.60784313725489,48.39215686274508,35.333333333333314,25.215686274509835,36.43137254901961,34.0,20.137254901960773,17.686274509803923,7.568627450980387,4.980392156862706,3.4901960784313815,2.3529411764706083,1.960784313725469,0.7254901960783968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.313725490196077,9.176470588235292,22.47058823529412,30.431372549019613,38.019607843137265,37.5686274509804,44.6078431372549,46.470588235294116,35.50980392156865,58.41176470588235,43.078431372549005,39.56862745098039,47.45098039215685,38.29411764705881,27.29411764705884,32.74509803921569,27.470588235294144,19.03921568627453,12.235294117647072,8.411764705882376,1.4117647058823763,3.5294117647058556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8.823529411764707,9.27450980392157,22.333333333333332,33.392156862745104,33.196078431372555,39.70588235294116,51.54901960784315,45.549019607843135,56.725490196078425,44.94117647058823,46.431372549019585,54.7254901960784,47.176470588235304,35.09803921568627,35.882352941176464,30.156862745098067,26.80392156862746,17.05882352941171,10.41176470588232,4.568627450980387,1.4117647058823763,0.9803921568627629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8.725490196078429,8.215686274509803,21.941176470588232,30.745098039215684,37.13725490196077,45.980392156862735,45.23529411764706,51.15686274509805,49.078431372549005,44.94117647058826,50.68627450980392,42.98039215686276,39.9411764705882,39.627450980392155,39.23529411764707,38.70588235294116,21.568627450980387,16.078431372549005,5.686274509803923,4.607843137254918,3.4705882352941444,1.2156862745097783,0.19607843137254122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8.823529411764705,8.294117647058824,21.94117647058824,30.215686274509807,36.15686274509804,47.66666666666667,50.01960784313725,48.07843137254903,51.49019607843135,45.725490196078425,50.64705882352942,45.9019607843137,38.862745098039255,41.80392156862746,34.176470588235304,24.882352941176464,19.431372549019613,13.078431372549062,7.372549019607845,7.392156862745139,1.019607843137237,0.0,0.5882352941176237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8.392156862745097,8.352941176470587,22.47058823529412,29.4313725490196,33.352941176470594,44.05882352941177,45.274509803921575,46.94117647058823,55.882352941176464,40.627450980392155,41.176470588235304,50.86274509803923,52.176470588235276,36.39215686274508,22.156862745098067,25.098039215686242,20.70588235294116,10.862745098039227,4.784313725490222,2.4313725490196134,1.117647058823536,0.0,0.0,0.29411764705884025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8.078431372549018,8.549019607843137,21.647058823529417,28.37254901960784,40.21568627450981,36.82352941176471,44.39215686274511,45.68627450980392,48.0,52.70588235294119,43.9019607843137,44.35294117647058,44.13725490196077,37.49019607843138,29.882352941176464,36.39215686274508,14.70588235294116,12.215686274509835,6.431372549019613,1.4117647058823763,0.49019607843138147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.999999999999998,8.84313725490196,20.6078431372549,30.37254901960784,34.66666666666667,42.764705882352956,48.843137254901976,49.470588235294116,51.29411764705884,51.70588235294119,47.274509803921575,35.84313725490196,38.49019607843138,34.725490196078454,25.25490196078431,31.274509803921546,22.784313725490165,12.862745098039227,12.196078431372541,0.6666666666666288,1.3921568627451393,0.17647058823530415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
