0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
29.44,29.98,30.0,29.92,29.5,30.0,30.24,29.74,29.88,29.44,29.92,30.7,29.16,29.1,27.52,29.78,29.44,30.08,29.58,29.88,30.04,30.42,29.86,31.28,30.4,31.34,30.62,29.14,30.8,30.72,30.06,31.86,30.94,29.56,30.32,30.64,29.58,30.24,30.4,29.6,28.94,29.94,31.72,28.66,30.08,29.78,29.5,29.04,29.68,29.76,28.84,30.3,30.94,30.92,30.28,29.96,30.5,30.68,30.38,30.04,29.66,28.94,29.78,29.12,29.38,31.38,30.2,30.28,30.64,28.9,30.82,29.0,30.0,30.82,30.56,29.76,29.06,29.56,30.88,29.52,30.98,28.74,29.6,31.02,30.1,32.26,30.58,30.96,29.4,30.2,30.52,30.48,29.98,30.14,29.94,29.64,29.98,28.88,30.3,30.08
47.76,49.5,51.1,48.28,50.36,49.4,48.28,50.14,49.66,50.92,50.12,50.18,50.22,50.08,48.8,50.54,50.96,52.14,47.96,50.04,49.56,50.82,49.66,49.82,49.48,48.72,47.94,48.26,49.46,50.24,47.68,50.26,48.82,50.92,50.7,50.18,49.92,49.66,49.66,50.1,50.0,48.9,49.68,47.98,49.12,50.66,48.58,50.54,48.66,48.26,49.68,50.58,49.6,50.5,49.02,49.42,49.62,49.84,47.14,48.56,48.8,49.9,50.52,51.06,48.6,49.82,48.62,49.46,48.42,51.68,49.02,48.56,51.16,47.72,49.7,49.14,49.82,49.38,50.0,49.26,49.58,48.78,48.34,51.68,49.88,50.06,50.44,48.76,50.08,47.2,49.4,50.3,48.86,51.28,49.66,49.96,50.74,50.26,51.38,50.72
71.72,67.12,67.14,70.36,70.34,68.22,71.42,68.84,73.86,69.48,71.1,70.52,70.36,70.82,71.38,67.94,69.92,69.08,69.68,72.78,68.08,70.98,67.66,68.66,70.28,70.28,69.52,70.86,70.88,68.36,68.36,68.7,69.24,70.2,71.26,68.32,69.98,68.52,68.72,70.5,72.64,72.4,70.84,67.88,69.28,69.14,70.04,67.68,71.34,70.24,67.92,71.42,69.82,69.0,69.3,70.38,72.44,69.6,69.82,70.36,70.66,71.14,68.48,69.66,70.14,72.84,68.86,69.32,71.22,69.04,69.52,69.62,68.44,70.32,71.58,68.6,71.96,69.74,70.0,70.72,71.94,70.62,68.74,68.88,69.0,68.18,71.32,69.32,70.18,70.78,69.82,69.36,70.34,68.2,69.36,69.2,69.42,70.82,69.72,68.12
85.22,95.78,86.94,89.54,90.56,88.96,88.98,87.92,91.36,89.02,88.28,89.6,90.46,91.74,90.68,87.98,86.74,89.8,88.7,87.18,88.14,87.54,87.62,90.44,88.52,88.48,88.9,89.32,89.88,89.96,90.94,88.9,87.96,92.5,90.54,88.42,91.6,89.82,86.96,88.56,90.14,90.26,89.16,88.38,89.68,89.04,90.24,87.46,89.64,90.62,90.62,88.9,87.68,88.9,89.46,89.24,88.42,87.9,91.74,88.62,91.22,91.38,88.38,89.46,88.66,91.04,91.78,90.28,89.14,91.64,90.62,92.52,90.38,90.02,91.72,90.24,90.98,92.02,91.8,91.86,89.78,92.88,90.74,90.08,91.2,87.96,90.76,89.76,92.24,89.5,88.96,91.16,88.94,91.72,90.4,89.74,91.84,89.66,88.22,90.76
109.54,110.78,105.06,106.42,109.04,111.72,110.34,108.94,107.34,106.54,108.96,107.34,110.0,111.64,109.62,109.84,108.92,107.18,109.72,110.12,106.1,111.44,107.78,108.26,109.76,109.18,108.72,107.36,107.9,109.88,108.88,110.82,109.62,109.96,110.04,108.46,109.36,108.18,109.24,108.34,110.52,109.52,108.74,108.98,108.42,107.18,108.56,107.82,107.06,110.96,109.52,107.4,109.42,109.74,110.18,109.24,111.08,109.86,110.42,107.76,110.64,109.34,108.08,109.0,108.18,112.64,108.4,109.62,109.44,108.12,110.38,112.04,108.34,107.12,110.44,107.84,109.36,110.4,111.14,110.4,108.98,109.1,109.1,111.44,111.08,107.3,110.58,110.46,111.26,109.52,110.36,108.68,111.72,109.94,109.52,109.78,110.34,105.68,112.82,112.58
130.84,128.0,129.66,130.68,133.14,125.56,127.52,131.16,129.44,127.22,132.12,126.9,128.02,130.6,131.54,128.26,127.64,128.12,126.56,128.54,126.68,128.98,128.1,128.44,128.84,129.72,126.94,128.82,127.48,127.56,124.8,129.44,127.56,128.26,129.92,127.38,127.9,129.32,132.66,127.88,130.42,129.92,128.58,131.5,129.72,127.64,130.64,131.56,131.88,129.42,129.26,130.24,130.04,128.14,125.92,129.34,131.6,127.78,124.86,129.32,131.28,128.6,130.32,130.4,129.24,127.94,129.12,129.66,130.0,127.72,129.86,131.54,128.96,129.18,128.7,128.9,130.28,131.94,130.66,125.74,129.88,127.3,126.64,132.24,130.3,133.4,131.84,129.36,127.34,127.34,131.5,127.88,128.54,126.66,130.48,129.1,128.08,129.84,129.62,131.32
152.86,145.08,147.68,146.28,144.66,151.32,150.14,148.16,150.1,149.02,150.06,146.1,143.8,147.72,152.84,145.2,148.72,147.58,147.96,146.76,146.9,146.34,149.86,148.3,149.28,150.9,142.76,151.04,147.54,146.94,149.4,146.6,150.18,148.76,148.98,148.88,145.66,147.96,150.02,147.08,149.38,148.1,150.64,145.2,147.24,148.18,152.4,149.84,147.98,150.08,147.58,148.04,148.02,147.6,148.56,148.64,148.2,146.4,148.64,149.72,150.12,149.42,149.84,149.24,145.92,150.82,151.06,149.66,149.86,151.98,151.72,149.16,151.08,149.04,151.32,148.18,147.36,146.34,147.94,149.88,147.72,151.9,148.36,150.22,147.56,149.58,150.36,151.52,147.86,149.88,144.86,151.02,147.92,149.18,147.16,150.64,150.04,146.46,149.84,148.78
172.42,164.7,165.62,169.82,169.64,167.92,166.48,165.7,164.66,164.68,166.48,164.78,163.5,165.32,164.7,161.86,166.88,166.98,166.72,167.3,167.5,167.72,167.32,166.06,171.62,169.14,167.2,167.4,168.62,167.48,162.96,163.8,167.84,165.32,168.06,166.94,168.58,166.38,169.42,166.88,169.76,169.16,169.76,164.36,169.88,167.2,165.08,167.0,169.78,167.24,166.88,168.02,167.42,169.26,169.12,167.72,171.6,166.84,167.26,169.52,168.92,167.36,168.94,170.84,167.38,169.9,168.2,167.16,167.8,171.5,170.2,167.86,169.76,170.5,165.76,169.86,167.58,171.22,170.88,169.22,168.52,170.82,168.48,168.12,171.5,169.5,169.08,173.26,168.56,171.06,169.74,169.9,170.86,170.74,171.28,169.46,170.18,169.04,171.42,167.42
184.78,187.72,178.04,181.6,184.44,186.14,189.32,189.58,185.62,185.22,185.58,184.94,189.94,183.08,183.34,180.76,190.5,185.82,190.38,188.34,185.58,187.46,188.62,188.1,190.08,187.32,188.3,184.76,185.28,185.9,185.2,183.12,189.04,187.06,188.42,181.64,187.66,187.6,191.16,187.34,187.32,185.78,185.54,186.32,184.22,188.4,190.2,188.58,189.94,190.34,188.92,186.58,189.28,188.56,189.28,186.74,186.9,188.68,191.88,186.5,187.32,189.56,192.7,188.5,190.4,187.02,190.02,185.94,186.74,190.14,189.62,188.64,191.04,186.46,187.0,191.32,188.66,189.82,191.54,189.6,189.72,188.0,189.06,189.98,187.82,189.12,188.16,190.64,188.96,189.58,191.64,186.36,192.86,188.5,190.22,188.86,190.84,189.24,190.66,191.36
214.7,205.1,206.64,208.34,206.78,202.9,204.76,202.48,203.28,206.28,204.22,208.54,205.64,198.48,207.72,202.6,205.92,207.06,206.54,209.76,204.56,203.62,206.7,205.1,201.5,207.88,205.62,204.42,204.52,203.14,207.36,205.76,206.56,205.44,207.8,206.04,206.38,211.36,205.08,206.18,211.5,207.98,207.14,203.46,209.62,208.2,210.18,209.78,208.38,207.24,207.3,208.92,207.06,206.1,205.74,206.6,206.54,205.84,206.88,205.14,207.02,209.2,209.88,207.58,207.52,208.62,209.14,208.34,207.68,209.56,205.64,205.86,209.02,208.9,204.98,207.24,213.1,208.4,212.26,208.36,208.34,208.7,209.74,210.9,210.14,207.34,210.62,210.5,211.7,208.92,208.4,209.88,209.72,211.72,211.42,211.06,211.04,209.86,214.6,213.52
