0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
31.98,30.6,33.02,33.12,34.58,31.64,31.84,34.6,33.3,32.34,31.14,31.9,32.98,32.5,32.76,32.94,32.5,33.64,32.38,30.38,32.06,31.18,33.9,34.36,31.24,32.66,32.66,34.04,32.14,33.08,34.1,31.48,31.74,33.6,34.14,33.46,34.1,32.54,31.2,32.6,32.78,33.76,34.14,32.02,30.98,32.08,33.38,34.14,36.64,34.72,32.76,34.04,34.56,33.16,34.5,31.9,33.02,35.34,31.82,33.54,31.42,31.8,31.42,33.88,33.34,32.98,32.58,33.74,32.84,33.8,31.3,32.0,33.64,30.84,33.72,33.74,34.3,31.76,34.52,32.86,34.28,33.34,33.64,34.58,33.56,32.08,33.6,29.86,33.48,31.5,29.78,33.32,31.68,32.4,29.92,30.88,27.66,24.98,20.08,1.6
51.78,52.08,53.46,54.64,51.84,50.74,50.02,53.58,54.62,52.1,51.3,51.82,51.38,50.76,49.54,52.7,53.04,48.72,47.9,52.14,54.56,52.76,52.26,51.58,53.56,53.46,51.06,49.92,52.26,54.62,49.82,50.96,50.72,51.34,49.06,53.68,55.02,47.86,53.48,52.96,51.92,52.36,53.48,52.86,49.7,51.76,52.64,52.52,51.48,51.22,52.38,53.82,50.38,52.98,50.14,51.6,54.06,50.96,50.92,52.88,54.58,54.12,52.64,52.24,54.7,53.02,55.64,53.2,50.3,52.5,53.0,47.66,55.48,50.3,52.24,50.06,51.92,53.96,52.84,53.66,50.44,51.28,49.88,55.86,50.38,53.14,53.94,51.08,51.98,49.0,50.68,50.58,47.34,49.9,48.18,44.52,42.44,40.18,29.3,0.0
67.88,67.66,73.16,72.04,64.8,70.66,64.34,68.86,68.06,70.3,68.62,68.22,70.66,69.94,68.48,70.14,69.48,64.84,68.4,70.26,63.62,75.26,67.96,68.04,69.5,68.18,68.98,67.84,64.24,69.16,67.84,67.78,68.64,69.32,65.28,66.5,68.82,71.68,67.82,67.46,64.82,64.88,69.44,68.84,66.1,68.56,70.24,72.16,72.12,72.64,66.9,64.62,69.76,69.88,64.72,68.22,71.58,67.12,66.24,68.4,66.06,66.6,69.0,70.16,69.62,73.24,64.36,66.72,67.4,70.4,70.3,68.14,71.0,69.58,74.94,67.8,69.0,67.82,68.56,64.36,69.94,68.84,68.96,69.9,65.48,62.68,70.8,68.98,67.32,66.28,64.88,66.16,63.56,62.68,61.54,61.66,58.94,49.2,35.9,0.0
83.86,84.2,85.16,89.96,88.5,78.66,85.48,85.18,86.58,93.96,83.36,79.48,79.14,76.04,83.54,86.88,78.76,83.4,82.08,84.34,83.9,86.38,79.44,83.5,87.38,80.46,86.88,86.26,85.42,89.2,87.2,80.38,85.0,83.1,90.04,80.72,82.44,87.86,86.88,84.24,83.3,81.34,84.94,82.56,82.54,85.76,87.68,88.58,82.56,84.78,82.38,87.14,82.04,78.34,82.36,84.26,84.04,86.58,88.84,86.06,82.74,84.2,84.86,83.98,80.14,78.94,90.68,84.26,81.84,83.4,83.94,80.48,79.64,87.3,85.54,80.7,82.16,81.98,81.52,83.2,80.52,85.54,83.98,90.08,81.24,85.88,81.58,77.2,87.46,82.48,87.98,84.04,80.8,80.68,83.4,71.44,68.14,61.54,41.28,0.0
97.54,99.74,92.38,97.04,96.6,98.04,96.46,94.28,97.46,94.58,96.78,102.74,96.14,102.06,101.28,95.3,99.1,100.0,101.66,98.22,95.14,92.22,98.44,96.28,93.5,98.08,99.3,103.52,95.02,89.7,95.68,101.7,99.28,96.0,95.94,102.56,95.7,95.76,96.52,100.52,100.88,95.76,101.44,96.16,99.96,105.52,93.72,94.56,104.92,101.38,96.66,99.0,94.66,93.9,93.66,93.64,99.92,97.34,97.32,101.14,96.96,101.36,94.4,96.28,93.82,98.72,101.24,96.9,94.52,99.16,97.94,101.46,96.56,99.0,98.1,97.74,98.32,98.78,93.58,100.68,100.66,105.32,94.02,102.52,92.82,97.52,88.32,97.22,98.48,93.04,95.32,95.38,94.4,98.46,91.48,89.88,82.74,68.62,44.96,0.0
107.74,109.8,119.66,106.1,118.1,107.0,114.82,110.88,103.34,105.1,116.18,113.06,102.98,114.2,116.96,106.1,107.5,112.56,113.24,104.58,112.2,111.26,114.86,123.18,115.76,116.04,111.74,118.08,120.36,107.6,114.62,112.32,116.08,114.82,118.72,108.48,109.98,111.6,112.32,111.7,114.48,106.02,111.04,112.52,113.8,112.64,112.9,114.34,107.82,113.6,117.76,106.68,115.52,112.72,114.24,117.92,113.04,103.4,108.8,110.68,115.36,111.28,112.08,106.38,107.94,110.48,115.48,116.38,112.86,107.08,111.88,116.84,109.32,121.6,114.9,111.7,107.66,105.36,109.24,108.68,106.82,105.26,106.5,102.68,119.86,118.1,115.18,114.0,110.62,114.18,106.7,107.1,103.78,98.38,99.78,92.62,93.3,75.86,50.12,0.0
123.36,120.36,119.14,124.0,126.24,126.34,126.88,119.96,126.2,128.62,122.92,120.22,122.0,124.56,119.98,121.84,129.06,125.28,128.26,121.46,119.16,129.78,131.3,121.86,119.3,124.5,129.7,127.36,139.8,129.42,115.54,117.02,119.1,127.9,118.14,138.34,116.8,116.64,126.42,125.72,133.72,122.48,128.18,118.48,130.1,128.74,125.04,122.48,130.1,119.14,121.06,126.42,126.12,109.66,121.92,124.7,126.04,121.46,137.06,121.24,128.48,126.64,127.38,114.86,120.24,124.06,119.04,130.3,121.94,116.64,125.96,129.42,118.8,121.1,132.26,116.84,121.82,127.5,121.36,125.08,124.0,122.68,128.22,119.76,127.38,113.8,131.84,129.16,128.2,116.12,116.2,119.14,116.86,123.24,116.12,113.28,98.3,88.06,55.04,0.0
137.82,135.62,130.32,142.24,132.04,136.66,146.76,135.46,139.66,133.94,141.5,135.24,138.52,143.26,127.56,132.76,141.32,140.06,137.64,152.28,132.48,143.2,140.34,139.32,132.22,143.26,127.16,137.38,135.7,139.54,136.76,146.62,141.1,132.74,136.7,143.06,138.52,141.84,140.82,144.62,132.08,141.52,143.84,142.14,135.36,129.92,138.76,137.62,130.86,138.38,141.28,133.24,134.84,140.12,142.2,139.9,139.14,138.52,128.02,135.32,128.48,139.56,130.22,132.14,138.02,140.86,130.38,135.12,137.76,136.0,131.42,123.08,139.76,142.24,142.24,133.66,141.38,141.5,130.0,139.48,142.56,132.5,132.66,139.54,140.86,129.84,136.3,137.26,142.06,140.08,130.4,126.46,127.26,115.52,124.06,123.38,111.68,93.52,55.4,0.0
150.36,140.0,142.84,152.56,146.0,147.04,152.34,132.76,150.24,153.08,139.88,148.88,157.18,147.18,145.58,131.76,148.98,142.9,148.7,148.52,150.88,137.64,153.54,139.42,148.34,144.18,145.34,138.94,143.26,161.8,138.3,146.36,136.26,144.02,155.6,149.16,150.04,146.44,152.28,143.34,151.02,141.4,149.72,136.92,139.5,145.66,156.26,157.04,153.56,148.52,151.56,142.16,150.7,139.44,141.4,153.12,148.1,146.3,144.78,150.2,136.14,146.34,145.5,143.94,148.12,143.3,149.32,156.78,137.1,146.64,138.46,135.32,137.3,146.88,144.6,134.78,143.76,146.42,134.78,140.3,148.6,154.42,156.38,152.5,137.92,137.68,150.6,145.58,144.02,139.76,141.7,142.48,142.86,135.86,135.9,121.1,114.98,99.62,57.24,0.0
170.3,144.94,153.64,155.8,155.84,163.12,168.72,158.46,159.54,155.54,159.76,156.68,149.18,145.1,155.0,162.62,159.1,165.66,155.9,160.34,145.64,156.48,148.36,165.5,158.84,164.68,152.3,157.24,151.16,153.82,158.22,155.6,148.5,161.54,160.24,163.18,156.82,166.74,157.84,155.48,156.74,164.64,147.54,162.88,161.06,162.08,146.94,144.98,157.8,156.84,155.92,162.56,151.02,162.1,158.12,157.26,157.84,151.08,159.98,160.86,155.46,165.02,154.84,152.96,155.24,153.0,167.24,158.32,155.84,164.92,162.3,150.92,153.44,156.26,147.1,161.24,157.56,150.14,153.44,157.68,161.88,148.74,156.54,160.26,151.94,163.7,159.32,160.0,157.78,158.88,160.52,147.56,154.0,143.36,149.78,140.16,128.86,110.22,57.72,0.0
171.54,165.66,158.94,173.4,159.46,169.98,182.22,164.3,169.06,166.98,170.38,173.14,170.22,173.76,165.68,173.18,159.14,161.0,168.72,158.16,146.3,152.42,163.28,163.18,170.92,173.08,160.98,177.38,160.94,169.1,165.4,164.42,173.86,163.44,175.48,169.04,169.46,165.16,163.74,164.48,179.26,166.56,154.28,167.74,172.2,160.94,161.26,164.4,165.42,176.16,169.74,173.92,155.62,170.06,173.62,172.22,169.02,177.22,171.88,163.24,172.98,169.28,170.74,166.66,158.82,163.72,168.76,168.12,157.44,175.22,156.7,153.36,168.78,160.22,162.84,158.52,161.02,166.56,163.48,170.9,170.9,159.26,179.66,174.42,181.28,166.5,168.72,160.34,167.08,156.0,148.66,157.84,161.08,147.36,151.36,144.68,145.8,115.4,61.16,0.0
