0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
51.56,51.62,53.64,53.24,53.86,52.44,52.3,54.16,53.26,52.66,51.16,52.7,52.1,52.2,53.58,53.32,53.06,53.16,52.94,52.08,52.5,51.58,54.04,54.3,51.04,52.78,52.96,52.94,52.6,52.76,53.7,52.32,51.4,53.44,53.16,52.66,53.32,53.28,51.86,52.56,53.46,52.64,53.22,51.92,51.9,52.66,52.94,54.32,56.62,53.76,52.94,53.24,53.88,53.1,53.78,51.3,53.54,54.44,51.94,53.74,51.7,52.74,51.84,53.3,54.12,53.04,53.34,53.94,53.24,52.9,51.72,51.92,53.92,50.94,53.42,53.04,54.5,51.94,53.76,53.04,54.24,53.68,52.62,53.78,54.22,51.7,52.98,50.94,53.7,51.5,50.76,52.22,51.46,51.64,49.84,51.46,47.54,44.6,40.12,21.36
80.58,82.12,81.82,84.94,82.14,81.74,81.22,83.6,84.34,80.76,81.86,82.98,80.72,80.0,79.86,82.54,83.22,80.04,79.16,82.32,84.98,83.18,82.36,81.06,81.72,83.36,80.68,79.46,82.06,83.48,79.6,80.4,80.84,80.6,80.18,82.76,84.68,78.92,82.34,82.58,81.34,81.22,83.28,83.36,79.28,81.46,82.76,82.56,80.38,81.98,82.3,83.06,80.5,81.78,81.5,81.52,83.46,81.96,79.06,80.44,85.56,83.5,81.7,82.48,85.26,82.9,84.42,82.52,79.34,82.56,81.36,78.92,84.7,79.98,82.34,81.44,80.46,84.0,81.52,82.74,80.3,80.64,79.8,83.78,80.46,82.32,83.5,81.24,81.62,79.68,80.42,79.86,77.86,80.96,76.96,75.12,72.86,69.7,59.2,30.38
107.74,107.52,111.64,110.48,105.78,110.08,105.58,108.38,108.1,109.28,108.18,108.38,109.36,109.12,110.0,108.1,108.84,103.9,108.7,110.58,103.88,114.96,107.46,109.14,108.4,108.54,107.3,106.38,104.24,108.38,108.16,108.56,107.82,107.96,105.58,106.28,107.4,111.46,107.94,107.7,105.94,106.84,109.96,109.18,107.22,108.64,110.22,110.9,111.0,111.8,107.66,104.28,110.14,109.24,105.32,108.16,110.9,108.04,107.22,109.04,105.54,106.94,109.8,111.14,108.58,112.44,104.76,106.74,106.96,109.86,109.32,108.24,110.78,110.58,113.78,108.72,108.98,108.82,108.7,103.78,109.02,107.86,108.88,109.1,104.08,102.42,110.3,110.24,107.7,105.04,105.94,106.12,104.9,103.1,101.2,100.66,99.06,89.12,77.88,39.64
132.26,134.56,134.72,139.86,138.08,128.66,133.84,132.6,134.86,141.16,132.8,130.18,130.34,125.24,134.1,136.18,129.74,133.74,131.02,134.5,134.42,135.7,129.66,133.18,134.9,129.66,137.62,137.68,135.58,137.14,138.42,129.46,136.92,133.1,138.64,131.6,133.14,136.16,135.42,132.84,132.54,131.94,133.94,132.48,133.16,134.98,137.0,138.4,131.06,134.82,133.8,137.04,131.4,129.16,132.92,134.28,133.8,135.54,137.08,135.92,132.06,133.88,134.14,134.14,128.96,128.6,138.6,134.86,131.74,132.96,134.06,132.04,130.36,136.32,134.62,129.98,131.4,131.6,132.68,133.6,130.58,134.74,134.5,138.92,133.08,136.34,132.54,125.86,137.04,132.24,136.84,134.94,130.42,130.36,131.46,121.98,118.22,110.72,91.68,50.9
157.98,157.22,152.14,156.94,155.8,157.88,157.64,155.98,156.44,151.98,156.7,163.32,153.54,160.66,158.94,155.84,158.6,159.5,161.4,159.8,156.56,152.24,156.5,154.56,152.62,157.2,159.36,162.56,153.6,150.4,155.04,162.46,158.7,154.24,153.56,159.42,156.22,153.66,156.16,159.4,160.26,155.96,161.18,156.24,159.52,163.92,153.94,155.48,164.08,160.28,156.36,158.54,154.24,152.56,154.42,153.46,159.06,155.98,157.14,159.46,156.56,159.86,154.42,156.52,154.5,159.2,162.06,158.58,156.06,157.36,158.96,159.5,156.26,158.4,156.4,157.6,158.76,157.54,153.56,159.12,160.06,162.38,154.32,162.54,153.96,158.62,148.54,158.92,158.18,153.66,156.42,156.82,154.16,160.58,153.12,149.84,142.24,129.22,104.94,59.26
180.12,183.74,188.5,176.78,187.3,174.44,183.6,178.5,171.98,174.26,184.52,180.98,173.2,184.3,187.22,175.3,174.76,181.0,182.24,174.18,180.86,177.78,185.1,191.72,185.4,184.48,179.2,186.3,189.54,179.0,183.94,182.34,184.68,184.12,187.44,180.52,179.24,179.36,181.9,180.72,185.6,176.66,182.22,181.4,182.88,181.72,180.64,183.24,178.38,182.1,187.18,177.1,182.62,181.9,183.06,188.12,182.28,171.02,178.58,181.52,184.4,181.38,182.76,175.96,178.4,179.56,183.54,184.92,181.68,178.64,181.46,186.42,177.76,190.86,183.76,182.6,178.5,173.88,180.34,180.8,177.0,175.6,177.76,173.4,190.5,186.82,185.84,181.62,178.94,183.56,176.78,177.74,171.4,168.02,167.82,163.64,164.3,148.76,121.32,69.42
199.74,199.56,199.42,202.54,204.84,204.92,205.66,200.54,205.36,207.84,203.8,197.88,202.44,206.74,199.5,199.42,209.0,203.84,207.28,201.78,199.78,207.4,212.1,201.78,198.48,205.04,208.0,206.14,219.12,208.4,194.36,197.06,198.72,206.88,198.9,215.18,195.9,198.74,203.38,205.06,211.5,201.94,206.96,197.88,207.88,208.18,205.86,201.46,209.82,198.36,200.88,208.66,207.32,191.14,199.7,205.94,205.1,200.76,214.06,199.62,205.92,208.38,206.62,196.62,199.54,206.72,201.3,208.82,201.72,197.12,205.6,210.66,197.88,201.72,210.96,197.72,201.94,208.5,201.36,203.86,204.72,201.98,208.1,201.64,206.72,193.26,210.8,210.34,206.98,197.24,197.48,199.6,196.44,203.04,195.66,193.26,177.88,168.0,134.14,80.52
224.54,226.64,218.86,228.58,220.48,223.16,234.32,222.22,228.52,223.78,226.32,223.34,228.04,230.88,217.12,220.98,232.56,229.46,225.74,239.36,224.5,231.78,230.58,226.8,219.12,230.28,216.02,221.94,223.34,228.1,225.82,235.62,231.66,219.6,223.68,231.5,226.18,230.4,229.32,231.52,223.6,227.68,230.14,230.36,223.96,218.5,228.26,227.66,221.94,227.22,228.66,221.84,224.1,229.02,229.94,228.9,228.72,228.1,217.54,223.7,218.18,229.68,220.32,220.44,227.22,230.2,221.78,223.92,227.78,223.22,222.34,213.66,229.1,231.56,233.98,220.7,231.16,230.74,220.48,228.2,230.88,222.12,222.92,229.78,230.2,219.34,224.76,226.98,232.42,228.88,219.0,215.3,217.06,207.72,212.28,214.24,204.72,184.9,146.64,90.9
244.78,247.3,244.06,244.54,241.9,245.32,251.86,231.86,247.6,249.9,237.1,246.56,253.94,244.78,247.28,230.98,246.96,241.38,246.18,248.98,247.62,237.32,246.88,240.06,245.48,240.82,243.36,236.66,242.6,259.9,238.3,244.82,232.84,242.02,257.02,247.9,244.86,243.6,248.18,243.06,249.34,240.9,243.16,235.56,238.3,243.46,254.3,256.54,253.76,246.26,250.04,240.2,248.96,240.36,238.82,250.16,246.92,247.62,243.94,251.18,238.66,245.3,245.78,243.78,246.72,244.22,248.54,255.6,236.64,246.92,239.16,235.38,237.7,246.08,244.56,233.8,243.64,246.12,233.16,242.28,250.1,252.82,255.26,255.1,238.4,236.24,250.92,245.3,243.66,239.6,240.7,240.46,244.08,236.04,234.02,221.96,215.12,201.08,159.1,101.18
270.52,250.46,259.06,264.4,262.34,273.7,275.3,269.26,267.0,266.04,268.48,263.2,258.1,254.7,263.94,273.72,265.9,274.08,261.86,269.36,254.44,262.98,256.5,272.18,268.42,272.32,258.38,264.46,259.42,262.04,263.46,261.52,257.82,269.22,271.94,269.54,263.88,273.24,265.34,263.78,266.12,271.14,256.74,274.18,267.44,270.44,257.24,254.24,265.54,266.36,267.06,271.16,259.78,267.9,268.0,269.12,268.74,257.42,269.48,270.18,266.6,273.24,264.16,262.24,262.12,263.38,276.64,266.9,263.22,273.1,269.78,259.9,262.92,266.2,258.4,269.84,266.8,259.26,261.08,266.4,270.4,260.42,265.7,268.06,262.62,272.84,267.78,269.96,268.84,269.94,270.78,254.96,263.08,253.42,260.08,249.32,239.36,219.42,168.84,107.5
