0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
19.58,21.02,20.62,20.12,19.28,20.8,20.46,19.56,19.96,20.32,20.02,20.8,19.12,19.7,20.82,20.38,20.56,19.52,20.56,21.7,20.44,20.4,20.14,19.94,19.8,20.12,20.3,18.9,20.46,19.68,19.6,20.84,19.66,19.84,19.02,19.2,19.22,20.74,20.66,19.96,20.68,18.88,19.08,19.9,20.92,20.58,19.56,20.18,19.98,19.04,20.18,19.2,19.32,19.94,19.28,19.4,20.52,19.1,20.12,20.2,20.28,20.94,20.42,19.42,20.78,20.06,20.76,20.2,20.4,19.1,20.42,19.92,20.28,20.1,19.7,19.3,20.2,20.18,19.24,20.18,19.96,20.34,18.98,19.2,20.66,19.62,19.38,21.08,20.22,20.0,20.98,18.9,19.78,19.24,19.92,20.58,19.88,19.62,20.04,19.76
28.8,30.04,28.36,30.3,30.3,31.0,31.2,30.02,29.72,28.66,30.56,31.16,29.34,29.24,30.32,29.84,30.18,31.32,31.26,30.18,30.42,30.42,30.1,29.48,28.16,29.9,29.62,29.54,29.8,28.86,29.78,29.44,30.12,29.26,31.12,29.08,29.66,31.06,28.86,29.62,29.42,28.86,29.8,30.5,29.58,29.7,30.12,30.04,28.9,30.76,29.92,29.24,30.12,28.8,31.36,29.92,29.4,31.0,28.14,27.56,30.98,29.38,29.06,30.24,30.56,29.88,28.78,29.32,29.04,30.06,28.36,31.26,29.22,29.68,30.1,31.38,28.54,30.04,28.68,29.08,29.86,29.36,29.92,27.92,30.08,29.18,29.56,30.16,29.64,30.68,29.74,29.28,30.52,31.06,28.78,30.6,30.42,29.52,29.9,30.38
39.86,39.86,38.48,38.44,40.98,39.42,41.24,39.52,40.04,38.98,39.56,40.16,38.7,39.18,41.52,37.96,39.36,39.06,40.3,40.32,40.26,39.7,39.5,41.1,38.9,40.36,38.32,38.54,40.0,39.22,40.32,40.78,39.18,38.64,40.3,39.78,38.58,39.78,40.12,40.24,41.12,41.96,40.52,40.34,41.12,40.08,39.98,38.74,38.88,39.16,40.76,39.66,40.38,39.36,40.6,39.94,39.32,40.92,40.98,40.64,39.48,40.34,40.8,40.98,38.96,39.2,40.4,40.02,39.56,39.46,39.02,40.1,39.78,41.0,38.84,40.92,39.98,41.0,40.14,39.42,39.08,39.02,39.92,39.2,38.6,39.74,39.5,41.26,40.38,38.76,41.06,39.96,41.34,40.42,39.66,39.0,40.12,39.92,41.98,39.64
48.4,50.36,49.56,49.9,49.58,50.0,48.36,47.42,48.28,47.2,49.44,50.7,51.2,49.2,50.56,49.3,50.98,50.34,48.94,50.16,50.52,49.32,50.22,49.68,47.52,49.2,50.74,51.42,50.16,47.94,51.22,49.08,51.92,50.0,48.6,50.88,50.7,48.3,48.54,48.6,49.24,50.6,49.0,49.92,50.62,49.22,49.32,49.82,48.5,50.04,51.42,49.9,49.36,50.82,50.56,50.02,49.76,48.96,48.24,49.86,49.32,49.68,49.28,50.16,48.82,49.66,47.92,50.6,49.9,49.56,50.12,51.56,50.72,49.02,49.08,49.28,49.24,49.62,51.16,50.4,50.06,49.2,50.52,48.84,51.84,50.46,50.96,48.66,49.58,49.76,48.86,50.9,49.62,49.68,48.06,50.54,50.08,49.18,50.4,50.9
60.44,57.48,59.76,59.9,59.2,59.84,61.18,61.7,58.98,57.4,59.92,60.58,57.4,58.6,57.66,60.54,59.5,59.5,59.74,61.58,61.42,60.02,58.06,58.28,59.12,59.12,60.06,59.04,58.58,60.7,59.36,60.76,59.42,58.24,57.62,56.86,60.52,57.9,59.64,58.88,59.38,60.2,59.74,60.08,59.56,58.4,60.22,60.92,59.16,58.9,59.7,59.54,59.58,58.66,60.76,59.82,59.14,58.64,59.82,58.32,59.6,58.5,60.02,60.24,60.68,60.48,60.82,61.68,61.54,58.2,61.02,58.04,59.7,59.4,58.3,59.86,60.44,58.76,59.98,58.44,59.4,57.06,60.3,60.02,61.14,61.1,60.22,61.7,59.7,60.62,61.1,61.44,59.76,62.12,61.64,59.96,59.5,60.6,59.98,59.26
72.38,73.94,68.84,70.68,69.2,67.44,68.78,67.62,68.64,69.16,68.34,67.92,70.22,70.1,70.26,69.2,67.26,68.44,69.0,69.6,68.66,66.52,70.24,68.54,69.64,68.44,67.46,68.22,69.18,71.4,69.32,70.02,68.6,69.3,68.72,72.04,69.26,67.76,69.58,69.02,71.12,70.64,71.18,68.88,69.08,69.08,67.74,68.9,70.56,68.5,69.42,70.42,67.1,69.18,68.82,70.2,69.24,67.62,69.78,70.84,69.04,70.1,70.68,69.58,70.46,69.08,68.06,68.54,68.82,71.56,69.58,69.58,68.44,69.26,68.86,70.9,70.84,68.52,71.1,72.12,70.18,70.34,71.26,70.72,70.64,68.72,70.66,67.62,68.32,69.38,70.08,70.64,67.62,69.64,68.04,71.02,71.0,72.9,71.2,69.42
76.38,79.2,80.28,78.54,78.6,78.58,78.78,80.58,79.16,79.22,80.88,77.66,80.44,82.18,79.52,77.58,79.94,78.56,79.02,80.32,80.62,77.62,80.8,79.92,79.18,80.54,78.3,78.78,79.32,78.98,78.82,80.04,79.62,78.98,80.76,76.84,79.1,82.1,76.96,79.34,77.78,79.46,78.78,79.4,77.78,79.44,80.82,78.98,79.72,79.22,79.82,82.24,81.2,81.48,77.78,81.24,79.06,79.3,77.0,78.38,77.44,81.74,79.24,81.76,79.3,82.66,82.26,78.52,79.78,80.48,79.64,81.24,79.08,80.62,78.7,80.88,80.12,81.0,80.0,78.78,80.72,79.3,79.88,81.88,79.34,79.46,78.96,81.18,78.78,81.12,81.28,80.46,79.58,79.8,79.54,79.98,79.58,79.94,79.1,80.52
86.72,91.02,88.54,86.34,88.44,86.5,87.56,86.76,88.86,89.84,84.82,88.1,89.52,87.62,89.56,88.22,91.24,89.4,88.1,87.08,92.02,88.58,90.24,87.48,86.9,87.02,88.86,84.56,87.64,88.56,89.06,89.0,90.56,86.86,86.98,88.44,87.66,88.56,88.5,86.9,91.52,86.16,86.3,88.22,88.6,88.58,89.5,90.04,91.08,88.84,87.38,88.6,89.26,88.9,87.74,89.0,89.58,89.58,89.52,88.38,89.7,90.12,90.1,88.3,89.2,89.34,91.4,88.8,90.02,87.22,90.92,90.58,89.34,89.32,91.74,87.04,89.78,89.24,90.48,88.72,88.32,89.62,90.26,90.24,89.34,89.5,88.46,89.72,90.36,88.8,88.6,88.84,89.8,92.2,88.22,90.86,93.04,91.38,91.24,90.9
94.42,107.3,101.22,91.98,95.9,98.28,99.52,99.1,97.36,96.82,97.22,97.68,96.76,97.6,101.7,99.22,97.98,98.48,97.48,100.46,96.74,99.68,93.34,100.64,97.14,96.64,98.02,97.72,99.34,98.1,100.0,98.46,96.58,98.0,101.42,98.74,94.82,97.16,95.9,99.72,98.32,99.5,93.44,98.64,98.8,97.8,98.04,99.5,100.2,97.74,98.48,98.04,98.26,100.92,97.42,97.04,98.82,101.32,99.16,100.98,102.52,98.96,100.28,99.84,98.6,100.92,99.22,98.82,99.54,100.28,100.7,100.06,100.4,99.2,99.96,99.02,99.88,99.7,98.38,101.98,101.5,98.4,98.88,102.6,100.48,98.56,100.32,99.72,99.64,99.84,99.0,97.98,101.22,100.18,98.12,100.86,100.14,101.46,101.86,101.18
100.22,105.52,105.42,108.6,106.5,110.58,106.58,110.8,107.46,110.5,108.72,106.52,108.92,109.6,108.94,111.1,106.8,108.42,105.96,109.02,108.8,106.5,108.14,106.68,109.58,107.64,106.08,107.22,108.26,108.22,105.24,105.92,109.32,107.68,111.7,106.36,107.06,106.5,107.5,108.3,109.38,106.5,109.2,111.3,106.38,108.36,110.3,109.26,107.74,109.52,111.14,108.6,108.76,105.8,109.88,111.86,110.9,106.34,109.5,109.32,111.14,108.22,109.32,109.28,106.88,110.38,109.4,108.58,107.38,108.18,107.48,108.98,109.48,109.94,111.3,108.6,109.24,109.12,107.64,108.72,108.52,111.68,109.16,107.8,110.68,109.14,108.46,109.96,111.06,111.06,110.26,107.4,109.08,110.06,110.3,109.16,110.5,109.2,111.12,107.5
