0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
23.0,17.0,58.0,88.0,86.0,154.0,150.0,246.0,240.0,222.0,288.0,235.0,229.0,248.0,415.0,365.0,327.0,393.0,321.0,478.0,386.0,345.0,368.0,403.0,402.0,494.0,387.0,532.0,407.0,516.0,551.0,541.0,545.0,466.0,483.0,503.0,508.0,516.0,512.0,548.0,519.0,565.0,564.0,541.0,584.0,565.0,566.0,601.0,617.0,600.0,644.0,644.0,686.0,688.0,689.0,686.0,709.0,724.0,696.0,720.0,742.0,752.0,747.0,784.0,791.0,785.0,786.0,811.0,813.0,804.0,803.0,837.0,864.0,885.0,886.0,873.0,907.0,912.0,932.0,928.0,940.0,951.0,963.0,974.0,976.0,996.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
18.0,19.0,52.0,68.0,111.0,114.0,229.0,172.0,186.0,241.0,245.0,247.0,356.0,277.0,369.0,471.0,342.0,536.0,329.0,527.0,318.0,381.0,653.0,379.0,399.0,375.0,389.0,464.0,579.0,433.0,464.0,437.0,457.0,521.0,508.0,500.0,481.0,521.0,531.0,532.0,531.0,554.0,558.0,565.0,551.0,575.0,605.0,609.0,607.0,621.0,658.0,638.0,692.0,671.0,656.0,696.0,688.0,728.0,722.0,723.0,736.0,711.0,771.0,776.0,786.0,805.0,783.0,800.0,821.0,822.0,825.0,824.0,844.0,899.0,887.0,874.0,905.0,892.0,908.0,919.0,954.0,964.0,964.0,970.0,980.0,992.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
19.0,19.0,45.0,98.0,126.0,139.0,112.0,182.0,204.0,167.0,232.0,239.0,358.0,256.0,295.0,339.0,307.0,317.0,326.0,340.0,382.0,653.0,361.0,416.0,396.0,380.0,390.0,612.0,598.0,474.0,564.0,474.0,532.0,460.0,524.0,533.0,506.0,512.0,519.0,552.0,540.0,567.0,542.0,554.0,578.0,595.0,603.0,583.0,624.0,613.0,680.0,668.0,663.0,682.0,657.0,686.0,685.0,704.0,723.0,753.0,765.0,754.0,741.0,775.0,783.0,766.0,805.0,809.0,810.0,832.0,818.0,843.0,868.0,857.0,878.0,901.0,901.0,917.0,915.0,921.0,956.0,954.0,955.0,966.0,991.0,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
20.0,18.0,52.0,73.0,86.0,131.0,175.0,186.0,219.0,196.0,261.0,266.0,240.0,276.0,384.0,370.0,298.0,356.0,339.0,453.0,386.0,351.0,426.0,397.0,428.0,405.0,375.0,548.0,604.0,449.0,461.0,489.0,462.0,530.0,511.0,520.0,492.0,510.0,533.0,520.0,528.0,553.0,550.0,574.0,603.0,552.0,614.0,642.0,622.0,629.0,613.0,645.0,646.0,667.0,696.0,722.0,715.0,728.0,698.0,705.0,729.0,769.0,731.0,769.0,766.0,808.0,838.0,818.0,811.0,836.0,829.0,839.0,866.0,861.0,867.0,891.0,904.0,892.0,929.0,933.0,941.0,944.0,956.0,968.0,979.0,990.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
19.0,17.0,52.0,73.0,93.0,159.0,125.0,177.0,214.0,258.0,225.0,249.0,287.0,387.0,277.0,308.0,323.0,328.0,333.0,352.0,517.0,462.0,561.0,586.0,410.0,386.0,498.0,437.0,563.0,439.0,554.0,543.0,440.0,470.0,507.0,501.0,515.0,538.0,533.0,537.0,533.0,553.0,559.0,558.0,567.0,602.0,580.0,616.0,611.0,634.0,657.0,674.0,658.0,690.0,690.0,694.0,716.0,697.0,712.0,715.0,729.0,750.0,778.0,754.0,761.0,764.0,808.0,808.0,827.0,821.0,861.0,854.0,839.0,870.0,879.0,883.0,920.0,908.0,926.0,930.0,961.0,943.0,963.0,963.0,989.0,989.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
21.0,18.0,76.0,82.0,125.0,122.0,175.0,224.0,257.0,313.0,210.0,297.0,244.0,300.0,299.0,275.0,310.0,313.0,605.0,404.0,361.0,436.0,367.0,393.0,381.0,416.0,451.0,579.0,527.0,502.0,581.0,455.0,423.0,519.0,507.0,480.0,516.0,521.0,515.0,523.0,554.0,546.0,543.0,569.0,604.0,609.0,585.0,614.0,611.0,613.0,630.0,622.0,621.0,665.0,656.0,683.0,717.0,724.0,718.0,732.0,710.0,754.0,762.0,755.0,747.0,779.0,786.0,795.0,808.0,803.0,816.0,867.0,880.0,863.0,870.0,889.0,887.0,906.0,926.0,931.0,929.0,947.0,967.0,968.0,967.0,990.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
16.0,20.0,45.0,82.0,93.0,99.0,137.0,203.0,183.0,236.0,223.0,269.0,469.0,270.0,331.0,365.0,320.0,459.0,294.0,497.0,356.0,425.0,454.0,366.0,597.0,407.0,429.0,554.0,559.0,433.0,558.0,556.0,551.0,516.0,490.0,509.0,517.0,508.0,533.0,527.0,577.0,566.0,550.0,590.0,557.0,590.0,615.0,602.0,626.0,627.0,629.0,650.0,674.0,663.0,704.0,710.0,692.0,748.0,685.0,712.0,737.0,775.0,764.0,766.0,782.0,763.0,807.0,822.0,809.0,820.0,836.0,857.0,865.0,865.0,883.0,905.0,896.0,912.0,911.0,934.0,935.0,945.0,964.0,971.0,981.0,990.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
19.0,18.0,62.0,93.0,100.0,141.0,173.0,172.0,226.0,311.0,252.0,257.0,293.0,245.0,314.0,343.0,303.0,393.0,396.0,339.0,340.0,432.0,345.0,461.0,390.0,456.0,611.0,575.0,605.0,466.0,580.0,546.0,545.0,513.0,521.0,530.0,510.0,503.0,520.0,526.0,554.0,575.0,548.0,575.0,589.0,617.0,588.0,598.0,615.0,651.0,633.0,649.0,656.0,679.0,673.0,683.0,708.0,721.0,714.0,714.0,726.0,747.0,742.0,721.0,781.0,776.0,801.0,799.0,827.0,817.0,845.0,841.0,862.0,869.0,848.0,881.0,903.0,923.0,907.0,925.0,949.0,957.0,961.0,985.0,983.0,986.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
18.0,18.0,55.0,66.0,118.0,132.0,115.0,239.0,234.0,181.0,297.0,225.0,233.0,277.0,264.0,318.0,294.0,313.0,316.0,339.0,432.0,369.0,437.0,610.0,421.0,627.0,602.0,545.0,423.0,561.0,439.0,536.0,475.0,482.0,482.0,517.0,487.0,508.0,495.0,549.0,518.0,565.0,530.0,546.0,587.0,614.0,618.0,619.0,625.0,631.0,617.0,655.0,637.0,667.0,673.0,715.0,725.0,724.0,703.0,707.0,730.0,750.0,777.0,772.0,804.0,803.0,772.0,805.0,830.0,823.0,845.0,848.0,867.0,863.0,894.0,868.0,879.0,905.0,919.0,924.0,939.0,957.0,965.0,969.0,984.0,988.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
18.0,19.0,54.0,84.0,99.0,107.0,173.0,170.0,288.0,246.0,359.0,307.0,258.0,341.0,280.0,282.0,424.0,523.0,435.0,445.0,359.0,376.0,372.0,379.0,449.0,418.0,521.0,431.0,460.0,419.0,450.0,426.0,451.0,551.0,540.0,510.0,525.0,516.0,528.0,530.0,543.0,545.0,562.0,604.0,598.0,559.0,626.0,650.0,630.0,619.0,634.0,661.0,672.0,691.0,694.0,681.0,733.0,699.0,714.0,738.0,728.0,756.0,757.0,777.0,816.0,798.0,798.0,817.0,801.0,846.0,802.0,833.0,869.0,874.0,869.0,917.0,900.0,920.0,924.0,918.0,943.0,947.0,966.0,966.0,980.0,993.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
