0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
17.0,10.0,25.0,62.0,75.0,88.0,116.0,128.0,162.0,176.0,197.0,194.0,243.0,250.0,282.0,290.0,312.0,353.0,339.0,386.0,369.0,365.0,381.0,413.0,418.0,401.0,465.0,450.0,461.0,428.0,450.0,454.0,474.0,521.0,519.0,522.0,556.0,553.0,542.0,578.0,583.0,547.0,601.0,601.0,614.0,625.0,621.0,664.0,655.0,654.0,675.0,667.0,658.0,716.0,705.0,730.0,737.0,737.0,762.0,759.0,781.0,783.0,796.0,785.0,825.0,818.0,843.0,836.0,845.0,857.0,866.0,893.0,876.0,896.0,912.0,917.0,926.0,937.0,939.0,961.0,974.0,978.0,993.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
10.0,9.0,27.0,47.0,72.0,84.0,126.0,128.0,132.0,175.0,201.0,227.0,267.0,231.0,255.0,318.0,329.0,359.0,354.0,367.0,359.0,379.0,380.0,397.0,435.0,464.0,450.0,471.0,445.0,460.0,461.0,493.0,517.0,496.0,537.0,524.0,542.0,533.0,561.0,553.0,552.0,552.0,590.0,609.0,621.0,581.0,624.0,645.0,644.0,645.0,677.0,672.0,684.0,718.0,718.0,752.0,717.0,760.0,752.0,768.0,778.0,769.0,806.0,815.0,826.0,809.0,861.0,832.0,849.0,860.0,884.0,870.0,875.0,904.0,902.0,909.0,933.0,943.0,958.0,958.0,960.0,973.0,987.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
5.0,5.0,33.0,51.0,57.0,87.0,118.0,141.0,156.0,185.0,193.0,228.0,220.0,254.0,259.0,304.0,334.0,365.0,350.0,357.0,381.0,379.0,383.0,415.0,413.0,427.0,428.0,455.0,424.0,448.0,465.0,483.0,487.0,508.0,512.0,522.0,545.0,545.0,548.0,528.0,579.0,588.0,602.0,599.0,596.0,616.0,635.0,658.0,649.0,696.0,658.0,676.0,650.0,690.0,704.0,711.0,693.0,748.0,763.0,747.0,766.0,781.0,787.0,794.0,815.0,825.0,808.0,841.0,843.0,857.0,864.0,876.0,890.0,909.0,911.0,930.0,935.0,937.0,943.0,965.0,963.0,977.0,984.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9.0,7.0,31.0,41.0,77.0,103.0,109.0,104.0,145.0,175.0,168.0,192.0,240.0,259.0,258.0,301.0,304.0,321.0,341.0,338.0,364.0,368.0,377.0,399.0,437.0,433.0,453.0,434.0,433.0,459.0,493.0,486.0,488.0,498.0,512.0,533.0,502.0,550.0,538.0,570.0,598.0,587.0,597.0,619.0,609.0,616.0,630.0,643.0,648.0,644.0,647.0,667.0,687.0,693.0,700.0,720.0,729.0,747.0,737.0,750.0,762.0,782.0,782.0,812.0,793.0,809.0,822.0,838.0,836.0,870.0,863.0,878.0,873.0,902.0,918.0,904.0,930.0,938.0,953.0,957.0,963.0,979.0,988.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
10.0,11.0,26.0,38.0,83.0,85.0,112.0,140.0,149.0,204.0,180.0,232.0,220.0,264.0,253.0,273.0,328.0,316.0,388.0,347.0,375.0,389.0,387.0,423.0,415.0,436.0,435.0,450.0,478.0,467.0,475.0,479.0,494.0,511.0,480.0,507.0,491.0,528.0,581.0,568.0,547.0,605.0,609.0,584.0,614.0,592.0,609.0,652.0,618.0,643.0,626.0,682.0,682.0,712.0,698.0,713.0,721.0,746.0,721.0,763.0,768.0,760.0,788.0,798.0,799.0,827.0,840.0,829.0,871.0,859.0,870.0,881.0,887.0,895.0,921.0,935.0,930.0,958.0,944.0,967.0,965.0,988.0,988.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
15.0,9.0,35.0,43.0,67.0,96.0,112.0,128.0,141.0,169.0,209.0,216.0,235.0,262.0,286.0,290.0,309.0,310.0,346.0,364.0,365.0,365.0,369.0,386.0,409.0,407.0,421.0,459.0,437.0,444.0,492.0,462.0,482.0,510.0,495.0,499.0,504.0,543.0,546.0,561.0,573.0,548.0,579.0,599.0,601.0,611.0,658.0,652.0,651.0,674.0,672.0,696.0,660.0,720.0,717.0,694.0,721.0,746.0,736.0,775.0,753.0,796.0,812.0,824.0,794.0,802.0,845.0,824.0,868.0,862.0,861.0,884.0,880.0,890.0,911.0,917.0,929.0,950.0,963.0,960.0,969.0,981.0,998.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
8.0,5.0,27.0,50.0,77.0,92.0,96.0,140.0,127.0,198.0,181.0,212.0,249.0,245.0,290.0,290.0,303.0,315.0,333.0,365.0,392.0,400.0,399.0,415.0,417.0,429.0,448.0,429.0,444.0,467.0,481.0,479.0,458.0,516.0,506.0,519.0,519.0,537.0,551.0,558.0,583.0,574.0,589.0,582.0,608.0,622.0,645.0,640.0,644.0,641.0,645.0,657.0,706.0,686.0,704.0,714.0,718.0,745.0,760.0,751.0,775.0,790.0,778.0,801.0,796.0,815.0,825.0,833.0,839.0,852.0,864.0,855.0,896.0,891.0,918.0,916.0,942.0,929.0,946.0,964.0,971.0,982.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9.0,9.0,24.0,36.0,62.0,93.0,111.0,134.0,159.0,171.0,202.0,203.0,277.0,250.0,269.0,288.0,310.0,337.0,351.0,363.0,356.0,378.0,383.0,387.0,427.0,424.0,428.0,429.0,438.0,452.0,449.0,517.0,495.0,521.0,527.0,536.0,527.0,544.0,544.0,530.0,569.0,602.0,610.0,582.0,622.0,651.0,650.0,649.0,669.0,629.0,665.0,653.0,692.0,712.0,708.0,703.0,739.0,741.0,759.0,743.0,779.0,788.0,782.0,795.0,799.0,831.0,814.0,845.0,864.0,852.0,847.0,878.0,883.0,896.0,914.0,920.0,929.0,947.0,952.0,964.0,968.0,981.0,994.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
13.0,11.0,31.0,47.0,68.0,82.0,90.0,128.0,157.0,168.0,199.0,208.0,250.0,234.0,293.0,276.0,318.0,326.0,386.0,323.0,352.0,394.0,384.0,396.0,407.0,420.0,416.0,446.0,470.0,450.0,469.0,461.0,477.0,506.0,499.0,526.0,527.0,520.0,538.0,583.0,586.0,574.0,581.0,629.0,603.0,647.0,629.0,648.0,664.0,679.0,652.0,656.0,704.0,696.0,728.0,745.0,725.0,740.0,762.0,765.0,751.0,768.0,790.0,784.0,808.0,827.0,813.0,854.0,861.0,846.0,856.0,884.0,888.0,907.0,910.0,897.0,927.0,943.0,945.0,965.0,968.0,986.0,989.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
11.0,9.0,30.0,52.0,80.0,78.0,105.0,124.0,143.0,170.0,185.0,229.0,217.0,259.0,284.0,277.0,303.0,305.0,343.0,353.0,342.0,405.0,373.0,430.0,407.0,439.0,437.0,444.0,453.0,479.0,462.0,492.0,489.0,534.0,470.0,505.0,528.0,551.0,543.0,544.0,562.0,577.0,580.0,607.0,620.0,587.0,658.0,636.0,658.0,662.0,659.0,677.0,677.0,719.0,697.0,732.0,709.0,710.0,740.0,767.0,768.0,763.0,792.0,793.0,793.0,832.0,817.0,863.0,839.0,850.0,889.0,870.0,880.0,898.0,914.0,913.0,931.0,945.0,959.0,955.0,967.0,984.0,986.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
10.0,5.0,20.0,38.0,60.0,89.0,100.0,133.0,158.0,171.0,203.0,226.0,242.0,242.0,244.0,302.0,316.0,333.0,351.0,369.0,377.0,389.0,360.0,422.0,405.0,426.0,427.0,418.0,494.0,470.0,434.0,460.0,509.0,481.0,510.0,509.0,548.0,539.0,572.0,544.0,587.0,566.0,584.0,607.0,608.0,608.0,619.0,648.0,631.0,695.0,706.0,707.0,705.0,697.0,692.0,702.0,706.0,734.0,735.0,724.0,791.0,782.0,801.0,777.0,803.0,804.0,833.0,837.0,848.0,870.0,869.0,875.0,897.0,891.0,906.0,918.0,934.0,944.0,947.0,963.0,965.0,982.0,988.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
4.0,14.0,25.0,53.0,71.0,103.0,107.0,138.0,153.0,166.0,202.0,227.0,234.0,246.0,271.0,297.0,308.0,340.0,352.0,360.0,377.0,389.0,400.0,406.0,424.0,410.0,435.0,444.0,441.0,461.0,473.0,492.0,477.0,503.0,506.0,544.0,546.0,544.0,565.0,548.0,565.0,588.0,610.0,599.0,609.0,605.0,644.0,643.0,656.0,644.0,673.0,694.0,698.0,707.0,711.0,713.0,753.0,754.0,742.0,761.0,792.0,771.0,794.0,795.0,811.0,797.0,848.0,838.0,842.0,855.0,881.0,890.0,871.0,903.0,914.0,934.0,930.0,947.0,954.0,958.0,967.0,986.0,989.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
11.0,9.0,25.0,48.0,70.0,94.0,120.0,147.0,147.0,177.0,198.0,201.0,228.0,265.0,270.0,293.0,284.0,323.0,353.0,355.0,373.0,378.0,387.0,390.0,423.0,459.0,457.0,436.0,470.0,433.0,465.0,500.0,506.0,525.0,496.0,532.0,528.0,542.0,566.0,530.0,577.0,574.0,589.0,622.0,638.0,614.0,623.0,627.0,636.0,677.0,665.0,693.0,672.0,702.0,737.0,719.0,732.0,735.0,730.0,768.0,755.0,779.0,791.0,803.0,817.0,822.0,826.0,827.0,853.0,852.0,876.0,877.0,882.0,905.0,916.0,929.0,927.0,947.0,950.0,964.0,973.0,973.0,987.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
8.0,8.0,32.0,66.0,69.0,89.0,107.0,122.0,157.0,179.0,182.0,223.0,230.0,249.0,234.0,277.0,287.0,304.0,354.0,369.0,382.0,372.0,379.0,403.0,400.0,413.0,450.0,419.0,466.0,446.0,494.0,458.0,463.0,503.0,523.0,537.0,543.0,548.0,562.0,531.0,553.0,551.0,633.0,607.0,608.0,622.0,616.0,654.0,644.0,674.0,671.0,689.0,698.0,700.0,743.0,728.0,720.0,749.0,772.0,751.0,771.0,767.0,785.0,796.0,803.0,815.0,854.0,835.0,863.0,855.0,881.0,888.0,900.0,898.0,919.0,933.0,936.0,937.0,961.0,964.0,974.0,982.0,990.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
6.0,13.0,30.0,47.0,67.0,88.0,103.0,115.0,148.0,167.0,188.0,217.0,237.0,251.0,276.0,280.0,283.0,345.0,347.0,380.0,352.0,369.0,387.0,429.0,421.0,421.0,417.0,416.0,431.0,460.0,471.0,482.0,486.0,521.0,529.0,494.0,544.0,507.0,542.0,567.0,568.0,597.0,605.0,585.0,609.0,623.0,629.0,667.0,621.0,661.0,661.0,701.0,675.0,674.0,714.0,723.0,729.0,732.0,754.0,760.0,756.0,819.0,763.0,806.0,834.0,818.0,837.0,846.0,843.0,850.0,855.0,889.0,886.0,894.0,922.0,922.0,934.0,949.0,953.0,963.0,978.0,977.0,985.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9.0,14.0,25.0,50.0,81.0,103.0,115.0,127.0,148.0,164.0,202.0,218.0,220.0,271.0,285.0,284.0,285.0,350.0,345.0,373.0,360.0,382.0,397.0,367.0,401.0,432.0,451.0,427.0,409.0,479.0,461.0,457.0,500.0,496.0,510.0,533.0,536.0,533.0,538.0,555.0,552.0,578.0,581.0,592.0,643.0,640.0,638.0,622.0,670.0,665.0,658.0,689.0,654.0,686.0,733.0,737.0,738.0,739.0,724.0,765.0,745.0,778.0,766.0,812.0,823.0,806.0,836.0,845.0,878.0,863.0,869.0,882.0,900.0,900.0,922.0,917.0,920.0,927.0,949.0,959.0,967.0,985.0,990.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9.0,7.0,29.0,47.0,85.0,84.0,129.0,132.0,132.0,185.0,190.0,229.0,249.0,244.0,269.0,285.0,306.0,327.0,356.0,357.0,367.0,404.0,364.0,389.0,397.0,428.0,419.0,435.0,471.0,458.0,482.0,481.0,482.0,493.0,512.0,507.0,503.0,555.0,555.0,569.0,565.0,593.0,614.0,591.0,621.0,610.0,602.0,634.0,656.0,674.0,644.0,665.0,682.0,702.0,709.0,736.0,723.0,701.0,761.0,746.0,759.0,767.0,779.0,823.0,813.0,834.0,833.0,812.0,868.0,864.0,875.0,876.0,878.0,896.0,904.0,914.0,917.0,942.0,962.0,965.0,968.0,986.0,990.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
8.0,11.0,34.0,57.0,67.0,103.0,95.0,132.0,160.0,180.0,193.0,200.0,223.0,256.0,250.0,313.0,324.0,322.0,346.0,338.0,377.0,386.0,397.0,403.0,409.0,428.0,457.0,446.0,468.0,441.0,462.0,466.0,500.0,494.0,485.0,527.0,541.0,562.0,563.0,558.0,576.0,586.0,609.0,608.0,587.0,639.0,621.0,621.0,650.0,653.0,661.0,671.0,699.0,697.0,709.0,705.0,734.0,745.0,761.0,759.0,784.0,787.0,780.0,816.0,798.0,820.0,826.0,847.0,830.0,865.0,872.0,872.0,896.0,911.0,916.0,918.0,922.0,939.0,949.0,961.0,960.0,985.0,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9.0,12.0,36.0,49.0,67.0,83.0,101.0,155.0,154.0,156.0,182.0,223.0,254.0,243.0,272.0,296.0,312.0,339.0,343.0,351.0,367.0,383.0,420.0,401.0,420.0,430.0,416.0,445.0,433.0,488.0,454.0,472.0,472.0,510.0,515.0,503.0,527.0,512.0,521.0,576.0,546.0,584.0,597.0,585.0,608.0,619.0,620.0,634.0,640.0,653.0,665.0,688.0,698.0,712.0,714.0,732.0,736.0,766.0,769.0,766.0,792.0,789.0,797.0,808.0,836.0,817.0,838.0,858.0,856.0,854.0,855.0,891.0,889.0,885.0,914.0,926.0,921.0,952.0,943.0,960.0,971.0,983.0,993.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
12.0,6.0,32.0,47.0,75.0,86.0,110.0,138.0,148.0,172.0,179.0,213.0,204.0,244.0,294.0,268.0,313.0,354.0,358.0,345.0,378.0,384.0,414.0,399.0,411.0,407.0,441.0,440.0,443.0,463.0,460.0,475.0,474.0,495.0,497.0,523.0,566.0,552.0,560.0,566.0,557.0,577.0,606.0,602.0,605.0,603.0,625.0,627.0,651.0,637.0,686.0,699.0,667.0,694.0,704.0,721.0,715.0,742.0,748.0,759.0,770.0,784.0,775.0,794.0,802.0,816.0,822.0,850.0,863.0,868.0,874.0,872.0,896.0,897.0,908.0,917.0,925.0,945.0,960.0,957.0,966.0,982.0,992.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
7.0,10.0,24.0,53.0,79.0,79.0,94.0,120.0,139.0,176.0,180.0,172.0,250.0,221.0,263.0,278.0,302.0,315.0,352.0,335.0,398.0,379.0,409.0,384.0,448.0,438.0,429.0,439.0,455.0,440.0,480.0,476.0,509.0,524.0,512.0,543.0,534.0,549.0,565.0,552.0,566.0,572.0,600.0,587.0,623.0,633.0,625.0,629.0,655.0,660.0,695.0,694.0,688.0,691.0,716.0,729.0,724.0,727.0,740.0,757.0,783.0,792.0,788.0,806.0,795.0,833.0,828.0,819.0,842.0,850.0,871.0,872.0,885.0,896.0,922.0,924.0,914.0,944.0,945.0,943.0,970.0,986.0,992.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
15.0,6.0,20.0,55.0,79.0,77.0,115.0,132.0,152.0,162.0,183.0,223.0,204.0,240.0,274.0,290.0,303.0,343.0,368.0,341.0,374.0,370.0,370.0,420.0,438.0,416.0,414.0,444.0,457.0,459.0,469.0,482.0,472.0,506.0,503.0,519.0,515.0,532.0,539.0,516.0,559.0,560.0,565.0,629.0,607.0,637.0,609.0,633.0,660.0,671.0,671.0,713.0,698.0,684.0,718.0,742.0,731.0,725.0,758.0,757.0,752.0,775.0,785.0,810.0,800.0,831.0,830.0,855.0,879.0,859.0,875.0,881.0,889.0,902.0,906.0,920.0,934.0,951.0,952.0,964.0,971.0,984.0,984.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
15.0,12.0,20.0,43.0,72.0,114.0,104.0,131.0,149.0,169.0,211.0,197.0,229.0,223.0,292.0,307.0,292.0,345.0,365.0,375.0,372.0,391.0,373.0,404.0,418.0,415.0,417.0,424.0,431.0,452.0,464.0,520.0,503.0,503.0,500.0,507.0,542.0,531.0,518.0,581.0,563.0,571.0,587.0,590.0,623.0,580.0,664.0,652.0,646.0,634.0,669.0,677.0,695.0,702.0,719.0,700.0,751.0,720.0,757.0,772.0,757.0,777.0,784.0,771.0,800.0,835.0,808.0,833.0,850.0,858.0,864.0,889.0,883.0,891.0,914.0,920.0,937.0,955.0,947.0,970.0,972.0,979.0,991.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
